a4:08:01:cd:6d:9c,f0:86:20:04:34:72,0.0,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,0.09,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,0.15,257
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,0.44,785
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,0.53,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,0.63,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,0.72,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,0.88,905
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,0.97,401
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,1.06,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,1.15,161
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,1.25,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,1.34,1559
N/A,N/A,1.4,59
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,1.41,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,1.59,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,1.69,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,1.78,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,1.88,393
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,1.97,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,2.13,153
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,2.23,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,2.41,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,2.5,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,2.6,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,3.04,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,3.14,1559
N/A,N/A,3.29,59
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,3.29,905
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,3.39,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,3.49,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,3.58,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,3.67,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,3.76,1113
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,3.92,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,4.01,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,4.11,921
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,4.2,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,4.3,577
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,4.39,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,4.48,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,4.64,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,4.73,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,4.83,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,4.92,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,5.02,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,5.11,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,5.46,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,5.64,105
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,5.74,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,5.8,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,5.89,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,5.99,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,6.08,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,6.37,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,6.62,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,6.9,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,6.99,1559
N/A,N/A,7.05,59
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,7.06,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,7.15,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,7.53,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,7.62,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,7.69,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,7.78,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,7.87,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,8.15,1559
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,8.26,116
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,8.26,116
N/A,N/A,8.26,48
9c:1e:95:20:00:20,a4:08:01:cd:6d:9c,8.37,190
N/A,N/A,8.37,68
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,8.5,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,8.6,1559
9c:1e:95:20:00:20,a4:08:01:cd:6d:9c,8.64,183
N/A,N/A,8.65,60
N/A,N/A,8.65,68
N/A,N/A,8.65,60
N/A,N/A,8.65,68
N/A,N/A,8.66,60
N/A,N/A,8.66,68
N/A,N/A,8.66,60
N/A,N/A,8.66,68
N/A,N/A,8.66,60
N/A,N/A,8.66,68
N/A,N/A,8.66,60
N/A,N/A,8.66,68
N/A,N/A,8.66,60
N/A,N/A,8.66,68
N/A,N/A,8.66,60
N/A,N/A,8.66,68
N/A,N/A,8.66,60
N/A,N/A,8.66,68
N/A,N/A,8.66,60
N/A,N/A,8.66,68
N/A,N/A,8.66,60
N/A,N/A,8.66,68
9c:1e:95:20:00:20,a4:08:01:cd:6d:9c,8.66,183
N/A,N/A,8.66,68
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,8.67,208
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,8.67,208
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,8.67,208
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,8.67,208
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,8.67,208
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,8.68,208
N/A,N/A,8.68,68
N/A,N/A,8.94,59
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,8.94,473
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,9.03,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,9.13,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,9.18,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,9.23,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,9.27,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,9.32,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,9.36,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,9.41,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,9.46,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,9.5,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,9.55,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,9.62,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,9.67,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,9.76,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,9.85,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,9.9,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,9.95,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,9.99,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,10.04,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,10.09,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,10.13,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,10.18,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,10.29,137
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,10.34,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,10.38,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,10.48,1225
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,10.53,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,10.57,249
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,10.62,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,10.71,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,10.76,1321
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,10.81,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,10.88,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,10.92,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,10.97,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,11.16,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,11.21,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,11.34,1113
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,11.59,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,11.68,169
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,11.73,1441
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,11.78,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,11.83,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,11.88,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,11.92,1233
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,11.97,433
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,12.02,337
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,12.06,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,12.13,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,12.17,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,12.22,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,12.28,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,12.32,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,12.36,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,12.45,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,12.55,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,12.8,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,13.28,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,13.34,521
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,13.52,175
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,13.52,175
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,13.52,175
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,13.52,175
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,13.53,1559
9c:1e:95:20:00:20,a4:08:01:cd:6d:9c,13.6,164
9c:1e:95:20:00:20,a4:08:01:cd:6d:9c,13.6,175
N/A,N/A,13.6,68
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,13.6,164
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,13.6,164
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,13.6,164
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,13.6,164
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,13.6,164
N/A,N/A,13.6,68
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,13.62,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,13.72,689
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,14.25,1559
N/A,N/A,14.6,59
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,14.6,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,14.88,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,14.97,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,15.07,89
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,15.23,209
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,15.32,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,15.41,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,15.6,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,15.69,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,15.79,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,16.04,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,16.14,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,16.32,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,16.42,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,16.58,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,16.76,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,16.86,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,16.95,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,17.04,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,17.11,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,17.39,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,17.49,281
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,17.58,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,17.67,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,17.83,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,17.92,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,18.02,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,18.21,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,18.36,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,18.46,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,18.55,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,18.83,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,18.93,625
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,18.99,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,19.08,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,19.18,321
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,19.27,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,19.37,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,19.46,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,19.72,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,19.81,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,20.19,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,20.25,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,20.44,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,20.53,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,20.63,129
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,20.72,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,20.82,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,20.88,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,20.98,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,21.07,193
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,21.17,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,21.26,177
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,21.36,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,21.45,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,21.61,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,21.79,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,21.89,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,21.98,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,22.08,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,22.23,121
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,22.33,97
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,22.42,105
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,22.61,169
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,22.71,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,22.77,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,22.86,105
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,23.05,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,23.14,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,23.24,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,23.33,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,23.5,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,23.68,105
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,23.77,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,23.87,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,23.96,713
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,24.02,121
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,24.12,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,24.21,441
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,24.31,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,24.65,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,24.75,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,24.84,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,24.94,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,25.47,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,25.57,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,25.65,793
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,25.75,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,25.84,281
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,25.91,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,26.0,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,26.19,1201
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,26.54,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,26.63,89
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,26.91,281
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,27.01,513
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,27.1,673
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,27.27,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,27.45,89
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,27.55,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,27.64,1033
N/A,N/A,27.66,60
N/A,N/A,27.66,68
N/A,N/A,27.66,60
N/A,N/A,27.66,68
N/A,N/A,27.66,60
N/A,N/A,27.66,68
N/A,N/A,27.66,60
N/A,N/A,27.66,68
9c:1e:95:20:00:20,a4:08:01:cd:6d:9c,27.66,233
N/A,N/A,27.66,68
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,27.66,233
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,27.66,233
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,27.66,233
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,27.67,233
a4:08:01:cd:6d:9c,9c:1e:95:20:00:20,27.67,233
N/A,N/A,27.67,68
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,27.74,1559
N/A,N/A,27.76,60
N/A,N/A,27.76,68
N/A,N/A,27.76,60
N/A,N/A,27.76,60
N/A,N/A,27.76,68
9c:1e:95:20:00:20,a4:08:01:cd:6d:9c,27.76,164
N/A,N/A,27.76,68
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,27.8,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,27.89,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,27.99,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,28.08,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,28.17,105
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,28.27,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,28.36,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,28.42,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,28.52,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,28.71,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,28.8,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,28.89,273
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,29.15,225
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,29.24,1145
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,29.43,209
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,29.61,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,29.68,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,29.86,97
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,30.15,1201
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,30.24,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,30.3,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,30.39,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,30.58,289
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,30.68,1145
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,30.77,1559
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,30.86,97
a4:08:01:cd:6d:9c,f0:86:20:04:34:72,31.11,97
